Tweet,labels
jealous dia banyak habis masa dgn asuh lebih drp dgn,2
sedih hari cukup hari sajaebab tidak pernah tahu besok lusa air mata mungkin jatuh,2
memang tak lari jenis kaki ampu kaki kutuk kaki lagak kaki busuk amp kaki bangku normal,2
ptl kalian pernah ga sih ngerasain kecewa bgttt sampe kalian gabisa marah gabisa ngerasain sedih terus gbs benci sama org,2
kalau polisi entah seperti pernah mau bantu kalau masalah penting,2
gapapa kok kamu biasa aja gapapa kamu ngeselin bikin marah terus tiap hari gapapa kalo kamu bisa me,2
astaghfirullah biadab sekali merekaemoga cepat sembuh bu,2
manusia manusia yg ahli surga doa monas u mndoakan satu manusia visa panjang doa sau,2
kerja opo,2
negeri kita monyet hidup alih besi at,3
tunda temu imf wb bukti prihatin pak negara aja prihatin bantu https,2
gara gara kamu nih,2
posesif banget kamu,2
bahaya punya mantan jendral ini jendral kok lebay,2
ngundang bencana kena bukan cuma,2
terkadang lagak tak dosa jalan bangga atas nama agama lenggok ucap mantra,2
soal bukan tipe hate to love gitu tp yaudah awal sampe akhir manja2an doang,2
hidup cuma mampir minum masalah cara tuhan biar sedak kemudian sadar minum s,2
iyaaa mah makin tua malah makin menjadi2 pusing aku sama vid,2
aduh gila yah yang ngejarah mall ngejarah bantu tengah jalan masa tenda jaring embat bi,2
maaf arah butuh kamu,2
dman gak followan lelah,2
lho jgn kamu makna jarah amin otoriras goblok 1x klo buat berita spt,2
nyata diem aja capek amp bikin makin ngelunjak aries mingguini ributin aja hilang lebih baik,2
video dapat teman teman diulawesiuara mbak getar manah tangis mereka butuh deng,2
dukung jokowi tuh manja gamau panggil munafiqun laku gitu trus harus bagaimana i,2
mungkin jaring lgbt mereka lelaki gila butuh transfer,2
kalau kamu islam salat minta solusi sama allah bukan nanya menfess,4
mau ajak ketemu bu ratna kamu ngelez mau data yg akurat,2
hukum tak adil bandung me lawann,2
temen gue dikit kadang sampe gue ngerasa ga punya temen karena gue lebih nyaman sendiri gue,2
yg temenin kamu telfonan sampe pules siapa aku kan knp pas kamu buka mata malah ngucapin selamat pagi nya dia,2
mau laga baik lawan lawan licik ini licik beda pilih hajar,2
gue pikir elu eh kamu eh kakak umur 20an bawah gue pokok anjiiirrr maaf maaf,2
jangan ucap janji tak kamu tepat jangankatakan cinta jikatak tulus hati akhir orang kamu luka,2
buah problematika perempuan hadap pilih tak erti,2
report polis abel suruh tangkap si malas tu sekarang kan dah akta malas siap kanun keseksaan hm,2
serammmmm paitttt paittttt jauh tragedi ini kemudian hariii,2
lho jgn kamu makna jarah amin otoritas goblok 1x klo buat berita spt,2
lena benda benda hanyut selok selok asmaraepertinya kitaemakin tdk mana,2
kadang perlu beri ruang ketidaktahuan jaga mungkin kecewa tahu terlalu banyak,2
alat deteksi tsunami tak kerja lama tahun tahun abai anggap tak pentingop hadap bencana sepert,2
bener kok kls jg tmn2 cowo kadang suka tiba2 gangguin smbil ngmng kasar cara ampuh emng hrs did,2
sini aja sudah paham ko kalau petinggi tidak suka lihat persib juara beda kelas lah sama,2
aceh lebih parah palu kecil asa korban sana rasa k,2
pura pura tau pura pura bodo sikap aku kamu wujud ada toleransi sikap jangan,2
susa bermutalan hehe,2
karna kamu jelek,2
melayu liberal kan umpan pki cacing jee dap pki songkok dah cukup modal utk pangkah phtop press confere,2
kok saya ngga etis nder gempa palu makan korban jiwa ratus orang lho kok kamu kaya,2
apak kasar do aku kejut orang kesi bbyboo maaf,2
itu beneran gerak keri kalo ke arah situ sama challenge nya kalo p,2
bom bahas nak kamu bom sarjana ingat,2
yang kamu anggap biadab yg turut doa selamat keluarga mu,2
allah sekali kali akan mengadzab sedang kamu muhammad ada antara dan tidak,2
orang2 yg selalu ambil sempat dalam sempit tertawa atas derita orang,2
kl kabar dari kubu prabowo aq gak percaya smua tau kl kubu suka balik fakta n tukang tebar fitnah,2
penting bahagia bagaimana bila bahagia adalah luka orang masih penting bahagia bagaima,2
aku geram wehhhh roomate aku malas gila nak layan cakap memang je yg hidup pakai heater d,2
akhir akan tahu gagal siap,2
kamu kalah ganteng,2
first in love with them becaouse bigbang malah makin kesini makin bucin mereka bigbangn,2
rusia cina bunuh warga muslim timbang macam macam tak perlu minta izin pbb pimpin muslim,2
hati hati kadang ceroboh kamu tindak lupa dampak apa,2
buat aja tapi aku masih sedih nih,2
gimana dong aku lebih takut nombok pake duit tinggal kamu,2
bukan ma kamu,2
banyak banyak sunnah nabiaw paling lelaki fail buat is dakwah this is prime example,2
ahhh 11 bulan pisah jdi seperti kamu cipta bukan untuk nurul,2
terkadang memang perlu berpura2 bodoh tau siapa yg sering bodoh kita,2
gak salah kan aku sayang sama kamu kalo salah sih aku minta maaf,2
masuk bahas lumpur lapindo,2
enggak mas,2
wahai yg kata titis allah negara sdg tdk baik2 buatlahtatement kualitas satu bangsa laya,4
kalau tahu cinta tu sakit mesti takramai orang pilih cinta um,2
pelik tengok orang zaman sekarang ni dulu main ria tunjuk effort dekat last ii kongsi asa tu kat org jgk,2
username tolol gak hubung nya gugur dgn pake hijab syar i yg lo bilang bayi nya panas dalem gak hubung nya woyyyy otak sama jempol lo gak singkron sih jadi asal nulis komentar,4
geblek lo tata cowo bgt dibela2in balik hadeww ntar tinggal lg nyalahin tuh cowo padahal kitenya yg oon,2
kmrn termewek2 skr lengket lg duhhh kok labil bgt sih mbak kya abege ajah ato yg kmrn cari sensasi biar top markotoppp ertong gk kualitas,4
inti kalau kesel att nya gausah anak kasi buat kembang psikis anak depan orang bener bener tolol skrg anda punya anak terus anak dikatain sama orang benci sama gimana asa benci sama orang harus tau batesnya nama manusia gaakan semua jadi suka ada haters,4
hadewwwww permpuan lg sakit jiwa knp dia yg jd peran utama film hantu jeruk purut ky khabis stok artis ja,2
pantesan tinggalin laki laki mikir kali kalau perempuan kayagni ngurus diri aja gak becus gimana ngurus anak mending anak sama bapake nya aja bener didik,4
biasa balajaer nyampah d ig artis suka2 yg punya ig lah mau bikin caption apa kok balajaer yg heboh asik ceramahin yg punya ig tar lama2 d bikinin lagu sm teh melly loh balajaer yg judul balajaer sabda seonggak koin laknat nya balajaer ngamuk arti iya banget koin laknat nya jd goda d rt nya gigi duh elah balajaer smua tau kale laku biduan lo kek apa minus segala2nya masih d bela mati2an pd sakit jiwa,2
krn bagi besar rakyat indonesia bodoh tdk beda mana yg baik mana yg buruk sdh tau prilaku buruk tdk tau sopan santun yg pilih jd panutan lebih idola yg murah dr pd yg kelas ber etika,2
ayu janda bego pny suami kpn nikah lagi,2
anyiennnnggg suara ancur banget lebih merdu tukang goreng,2
syarat sah nikah agama islam 5 ada cpp ada cpw saksi wali nikah mas kawin mahar perkara makeup gak manglingi bukan syarat sah nikah sekalipun gak makeup syarat yg 5 sebut penuh nikah sah yak emak emak julids,2
cewek gatau diri nih ngerebut pacar org udh mana punya abang yg ngedukung sifat jelek lg ckck,2
username eh situ siapa kids jaman now banyak micin mna kata aku yg ngina bego pelihara,2
jijik liat suer deh minceeee,2
emang bukan tabu cium gitu iya emang yg bikin eneg citra nya yg sok alim sok baik sok bijak sok sok yg lai anda lebih apa ada lebih baik pada citra bukan sok alim sok suci serius,2
yg jd masalah sini 1 cium dpn org bnyk yg sih punya rasa malu mgkn lg mabok jd gak rasa malu 2 teman helooow buah teman tdk libat cium bibir coba aja kalian bayangin sanggup gak cium bibir ma teman lbh dr teman lah dasar laku kids jaman now yg emg bego bukan krn banyak micin lho yah,4
anjing nya ngamuk hidup kok dmana2 pny musuh udh kliatan mna yg baik bukan org baik ga pny byk musuh,2
username ahhh kata jaga ucap lahh ucap ngk jaga sendiri dasar munafik dasar betina zaman now ellu kali yangg lebih micin loe sendiri otak loe kan selangkang mana paham moga tuhan ampunin munafik loe cun,2
username yaa ampun upil naruto kata2nya makin cermin klo yg benar pecun alam banget lu yaa kesi gua jadi prihatin mati aj deh lu ngotorin dunia manusia macam kau,2
cuman jual goyang yak suara macam taik,2
kasi ih nyari uang sampe segitunya,2
anjir tonton yg sangat mutu,2
dlu inul goyang ngebor baju ketat dcekal hrs ny ni jg dg sgja goyang dada mulu suara ga sbrpa mrsk moral ank muda yg nnton bawa nafsu aja,4
pnyanyi dangdut yg ga kelas bgini nih bukan y nonjolin suara malah nonjolin dada,2
najis najis udh homo aja harus org kaya gin musnah muka bumi,2
haduuh orang gak punya akhlak bangeg asa kerja antem mulu banyak musuh,2
s lonte bkn sensasi ngjak ribut org mulu sampah,4
kayak banci dh mirip nenek2 pny cucu mw operasi mua top ttp aj klo asli ny g cantik luar dlm,2
lebih bagus kalo mingkem aja hahahahahaha jahat akuuu,2
walaupun oplas permak sekalipun tetep jelek pokok muka tegang kek banci udah sekian,4
mending liat dek molen biarpun cowok tp cuantik gak kaya cewe tp malah kayak bencong wkwkwk,2
bencong rombeng jijik gay jg,2
orang gila ken hitz cri tenar rela penjara cari sensasi settingan beken smpe hina2 org astagfirullah kaya apa sih org kaya mulut nya ky sampah ga sekolah,2
cowok macam anjing cuihhh orang kaya pernah koar gua orang ping kaya dunia semua orang tau klo orang kaya orang kaya malahn perilaku mana orang sederhana buat apa pamer kaya dunia akhirat mampus lu harta kagak akan bawa mati pants di buang laut lu orang paling anehhh,4
cari sensasi tenar trus banya folowers nya gak gt gt jg kalee darar orang tres ngomong aja belepotan gk jelas gt kamfungan,2
ngomong aja belepotan banyak gaya lu bencong,2
orang banyak makan taik gin otak udah penuh sama taik jdi gak berfikir positif cara bicara aja gak moral dasar kaum2 laknat banci anjing kbanyakan burit sih lo jdi stres manusia ogah jumpa sama lo anjing cuma anjing yg mau ketemu sama lo taik,2
sikat abiss lahh orng2 sial kaya gin pimpin negara sendiri gak hormatin jgn mentang2 bapak president terlalu baik jadi sembarangin marah gak hina pimpin kita sendiri harap segera tindak hukum orng,2
jijik banget lihat tingkah si upil mudah2an cepat tidur lama,2
wong edan nih orang udh makan uang rakyat tidur,2
manusia laknat mati apain,2
sakit otak sama hati mah udah gak nurani urat malu pajak loh ngegaji orang2 gila hormat,2
anak babi bangsat ken sumpel timah panas congor lu biar modar,2
ken sumpel timah panas congor si anak babi pesek buruk rupa,2
hey anak bangsat babi pesek buruk rupa keriting ken penggal leher lu sampe putus lumayan buat makan buaya,2
ratu pelakor jagat raya dimana2 lonte gak punya malu yg ngerasa lonte sini punya malu dikit,4
wah mahhhh temu buah ranum buah busuk dah tau dong yg busuk yg manah mentok2nya mah gitu aja kalo pelakor,2
ah manda mah gatel ga liyat cowo dikit lgsg sosor begok aje yg mau ama manda kegatelan jadi cewe,4
si amanda muka tante umur baru berapa tp muka boros banget dasar cabe jujur gua mah kgk suka ama ni haltis,4
astagah demen ama cewek dekil mel ibarat nagita turun att nagita kaya emas att kaya barlen,2
alah laki laki jaman skrg sm aja sama sama bejat mau ustad kek bukan kek gila bgt sm perempuan yg bukan istri aku stju bgt sm yg blg ustazah username msuk surga bkan krna poligami msh bnyk yg buat bs jd akhlak baik bs masuk surga yaa smoga aja sih perempuan perempuan pelakor luar sna dapat azab yg gak ampun hidup gk bakal selamat dunia akhirat,2
gilaaaaa pelakor banyak bnget laki2 gatal banyak alas poligam woiii mikir pake otak haduh pikir org pintar tau agama mana baik mana buruk allah uji setia nafsu eh malah kaya gtu sakit istri sama sja tutup pintu rejekimu anak istri kau korban sbg seorg imam keluarga telah gagal mmpertahankan rmh tangga coreng nama baik nya sndiri smua org suka skrg benci sama m,2
biasa kalo pelakor banyak lbh ancur muka istri sah barang bagus cepat laku pelakor jelek laku makanya ngembat laki orang udah sama2 gatel kok cocok wes username,4
lama2 ilfil deh sm ni ertong caption ig story nya ngomongin org mlu org kan jd ambigu nilai si a si b si c udah gt kaya paling zholimi salahinnya depan lawan dong jgn ngmg status ah kata nya dewasa,4
username lagi pikir manusia bodoh eehhh tante ibu oma empo otak lu picik bngt jga manusi biasa larang emang dunia orang larang ngungkapin unek2 stupid human,2
heran deh yg ngatain si via baperan wajar lah dese baper udin muak sama orang yg munafik sok an baik sama dese lah apa kabar yg sering baperan sama laki orang ga nyadar diri tuh puja att bukan gotong royong buat nasehatin att malah gila buat muja att mojokin viaa dese manusia les ahh,2
username yg komen via nyinyir mulu duh kyak gak pernah nyinyirin orang aja mungkin lebih parah kalo org sok bener mah gitu pdhal kan media sosial hak dong instagram instagram yg penting kan nyinyir gak pake ig s,2
username lagi pikir manusia bodoh eehhh tante ibu oma empo otak lu picik bngt jga manusi biasa larang emang dunia orang larang ngungkapin unek2 stupid human,2
username nya cuma ngatain org nyindir siapa netijen goblog banyak masyako,2
username cara didik ortunya nagita bagus makanya sangat heran dg balajaer kan nagita yah yg rugi sm junjunganny knp yg benci bodoh bgt asli,2
username pdhl km lebih kampung loh pake kerudung mulut cuihh,2
belajaer tuh apa hahahaha bela artis ampe begitu manusah2 begoh,2
username iya banyak arti norak kampyuung coba liat artis adem ayem liat isyana liat agnezmo liat mba liaaat jangan liat aja coba telaah deh kasih tau contoh artis better eh jawab begini cocok la,2
username gak usah sok jadi high class mba liat komenmu sendiri memang semua artis sama beda2 mbak yg suka curhat ig yg curhat temen yg curhat tuhan ngak usah trus mulut situ maju dulu otak belakang mikirnya yg curh,2
username lah goblok gak semua netizen yg kontra sm postingan si via bakajaer kali mba mas ih goblok kok piara lol,2
siapa sih emg artis ko artis indo bukan ny ngurus prestasi malah sosmed ny begini mulu isi nya jd jatoh nya kampung,2
username baru aj kn y mba apa kaya agnes mo bnyk harga ny tp g kampung beda am yg,2
munafik bgt yg ngomong curhat sosmed kampung gua yakin elu kitu keleusss wkkwkww mending mba via artis cantik bs nyanyi la elu lbh kampung wkwkwkwkw,2
username wawan zzzzz emng artis ga punya tmn apa dikit dikit att hahaha juga apa apa curhat sosmed kampung,2
lemes mulut berani lewat ststus udah gitu tulis sengaja biar ga baca takut kali labrak mmmm artis kampung sih jadi wajar lah,2
username main main lah jawa timur biar ga begok,2
username nya cuma ngatain org nyindir siapa netijen goblog banyak masyako,2
username udah nunjukin karya situ pny karya apa karya nyinyir hidup via tolol,2
username siapa bilang gw fansnya via duh nantangin gw nih org anak tolol ank alay jablay,2
username yutub apa mba aplikasi baru sy tau youtube mba gak tau apa seseorg bs dpt hasil besar salah satu dr youtube loh mreka jg bayar klo bnyk yg ntn video mreka sekolah yg bener deh mba biar pinter generasi muda,2
gue suka gangerti deh yaa kalo via vallen bikin status apa sangkut pautin ama att mulu padahal att nya aja biasa aja fansnya sih yg bikin jelek orang kalo sangkut pautin mulu jg lama lama gerah kali,2
jujur aja ni org malah bagus kaga oplas tu foto sblm dn oplas dioplas muka aneh kyknya gagal oplasnya,2
noraaak abiiis baru kebel emas az pamer aplg main berlian ciiinnnnn,2
before and after pasca oplas ga ngefek tetep jelek n rem muka ahahahhaha,2
salfok muka sumpah jelek oplas apa model failed,2
norak bener gaet jahat baru rasa,2
najis d philipine biasa bgt kali d sana aj bangga jd usak moral ko bangga najis banget liat ckp d sini aj komen ny pngn ngetop lwt nitezerrre wkwkwk ngarep laku,4
gua bingung jujur media rebut ngeliput orang kayak cuman net doang media informasi masih waras,2
bukankah jedun yg ga becus jadi perempuan hormat ga becus jadi perempuan cerdas ga becus jadi perempuan yg cari suami sah bukan suami orang ga becus jadi perempuan yg hindar narkoba ga becus jadi perempuan yg jaga nama baik keluarga moga ada satu perempuan yg kayak kamu dunia ya jedun,2
cewe yg bgni yg hrsnya gosong jd abu aja bakar pabrik yg lg viral kmrn tu bnr2 slain ga brguna gda otak cm modal ngangkang trs gebet laki org trs bangga btw klo emg instastory nya buat nyindir bin tua mah ehhh at least biar ga becus jd prewi tp becus cuii jd emak bukti anak nya bejibun trs smua pro emaknya drpd bapak,4
hahaha kasi gak becus jadi rem ngerebut laki orang dulu biar kata perempuan dasar perempuan tak sadar diri ente cuy,4
dasar artis abal abal enggk laku layar kaca udh enggk duit kere miskin jadi maen k dukun buat minta elmu pelet rebut suami org yg kaya,2
ih kan paling becus makrum paling becus ngrebut suami orang hehe,2
eeee si lacur situ becus jd brempuan emang becus jadi sampah sih iya edeuuuuuh lonte lonte,4
biarin puas puasin mumpung deseu brasa muda ntar klo dah tua nyaho karma ada,2
punya anak perempuan lho ibu macam apa contohin jelek anak jauh kata becus ini perempuan amit amit,2
kaya becus aja jd permpuan yng g becus jd perempuan ko suka sm laki orng heheh,2
yg gk becus tuh loh jedun hidup nya cuma bisa ngerusak kbhgiaan org mau hidup serba mewah tp g mau krja mlh morotin laki org karma psti akn mnghampirimu,2
gue gak suka sm ni orang idupnya banyak ribut,2
dasar artis abal abal enggk laku layar kaca udh enggk duit kere miskin jadi maen k dukun buat minta elmu pelet rebut suami org yg kaya,2
yg nama ny plagiat plagiat walaupun laku tp tetep ajah cipta dri hasil plagiat wkwkwkwk gua mah ogah dwngerin ajah udh pngen muntah,2
dasar plagiat semua ga kreatip memalukab bgt,2
dengan bego bilang apa sama yaaa lirik aja cinta gitu kok lagu bener2 tolol si ayu gapunya kuping apa y orang yg dipermasalahin nada,4
pacar anggel pietrs kali cowok juga bocah username yaelah jes terxta laku mu sama aja sprti ayuting2 hidup penuh drama murah,4
japok gateeel emang uda jelas ada main sama si mamad sampe si jessica dimusuhin deddy corbuzier aja jijik sama si japok semenjak nagita undang hitam putih arti nagita cerita belakang panggung aja sih gue,2
username lebih malu buk ngomong pelakor emang ibuk udah pernah jadi pelakor kok tau ayu pelakor wkwkwkwkwk awas ibu malah justru rumah tangga ibu yg dimasukin pelakor anak jadi pelakor,2
wah kerdus mulut busuk jangan jangan sampah makan,2
username tai loe gedein bagus buat pupuk jngan bacot loe goblok nih cewek knpa bawa2 suku,2
lah elo artis apa papan blenyek aja belagu artis apa kga populer sama sekalu hahaha,2
anang muka nya kaya babiii gitu aja demenin jijikk,4
kalau ga suka sama ayu ting ting ga usah parah dong ngejudge nya punya hati otak kan manusia punya kurang juga punya lebih dia juga punya asa jadi jangan enak nya menjudge orang itu kaya udah sempurna aja lo username,2
ga pantes panggil ustad org munafik ceramah sana sini org laku sndr aja menzolimi istri sah nya dgn poligami diam2 kaci istri pertama ga tw malu istri dua hadeh klo yg msh manggil bwt ceramah nama bodo,4
biadab klo anak lo bully gue mampusin,2
dasar anjing tuh cowok bukan org berani sama cowok biasa one by one jangan sama yg lemah dasar yah cowok2 jaman skrg casing doank cowok nyali nya lebih2 banci,2
username iya kasi si micin padahal usah produk micin iklan kan kalo masak tambah micin biar tambah sedap netizen sudut mecin semua bodoh orang yg punya ganggu jiwa ngemil micin justiceformicin,2
wahh jngn2 vidio lama kok baju norak bngtt orang ayuu lihat murahaan,2
username bego lo,2
edit banget ampun si mommy lambe habis gosib buat si pelakor,2
yah admin nya masuk golong konsumsi mecin pil pcc otak lu rusak min,2
cuma org govlok yg prcya ayu slgkuh sma rafi bukti rafi sma gigi skrg baek2 aja ktamu ayu pelakor suami siapa yg d rebut woyy skrg ayu punya suami fikir pke otak mkanya jgn kbanyakan micin kan jdi govlok,2
username hoy baris sakit hati jijikk banget fans billy mah alhamdulillah bgt billy putus sama manusiaa buluk ituu yg tunggu lama2 akhiry putus sekarang kobil jg jijik sama ni orang v,2
mba username kalau kamu gak ngerasa cinlok sama babang anthony terus kalian awal ketemu sih set boy kan alah ngaku ajaaa arti kan mba dumang cinlok jangan sok2 bilang gak cinlok nama bodoh wajar dong netizen bilang ratu cinlok nyata emang kan jangan marah resiko jadi artis hahahhaa pinter2 mba kalau mau cari alas hahahahaha,2
username noh urus tu kuin lu biar ga gatel nempel2 ama laki orng masyarakat udh tau kali japok gundik janda gatel udh nyata nya begtu kata anak sholehah agama nya kuat mata kuliah agama cma dpt 1 kata agama nya kuat tpi hamil luar,4
username bilang tu sama kuin lu jangan gesek grepe ama lakik orng ga malu apa udh hamil luar nikah kegatelan jadi janda,4
username please lo jangan bela pelakor semua hukum si muljem karna uda tega recut suami sahabat sendiri lagi jalan sanksi sosial valakor mesti benci karna biar ga valakor lain indonesia biar musnah sem,4
najis baru muakk jijik pelakor jijik,2
moga pelakor2 kena karma moga karma yg tinggal istri yg bwrjuang dg dr nol tp sukses selingkuh sok jd kuasa istri,2
sedih skrg ngamen kawin org mantan istri mahhhh naik pesawat jet bhay pelakor n botakbego,2
username heeehh lo pelakornya yaaaakkk ngapa lo jadi emosi situuu kenal gw kalo berani pake akun asli dong pantes pake akun bodong ngerebut laki orang diem2 ceplos yak pake aku bodong ngakak gueeee lucu lo,2
wkwkwkwk udh gak laku jd nyanyi dhajatan si lonte pelakor,2
username wakakak banyak lah cerita kyk gituu buat ajar aja jgn sampe ni swamik swamik lebih milih pelakor drpd istri pertama bakal hancuuurr bookk ga bohong deh bakal kere bakal kismin bakal nyungsep emang yg ngatur rezeki tu tuha,4
cwenya yg bego apa cwonya yg pinter emg laki kaya macho apa gitu plus nya kaya cuma jago gombal maennya gesit ulala ngakakabis,2
username kamu yg bodoh ngapain keluarga depok komen org yg gak arti buat cuma kalian aja yg hidup gak bahagia yg suka hujat orang hidup artis ayu terlalu pengaruh buat kamu emang dasar kamu benci ayu klo,4
username mah lihat yg lihat jelas bukan main prasangka kayak elu elu haters kayak dukun dukun titis dajjal sok pinter otak kosong sorry ye gue bala nabi muhammad yg percaya klo udh ditunjukkin 4 saksi bukti klo,2
mata ku sepet baca koment fans ubul empang minggir woy bikin rusuh aja nih jaer amis jijik sumpah soal enji sm cewek ttp aja bala jaer nyampah bikin ribut,2
siapa sih si enji hart males banget jijik laki model begini mah gak tanggung jwbnya ayu bunting tinggalin anak gak akuin skrg anak udh nongol bilqis cantek eh sampek bini nya ngeposting yg enji kangen anak najonggg jijik betoll dah deh min gak usah bahas laki macam begini hart aja bukan gak panutan yg di ambil username,4
username bego nya pede ngomong yg bilang paling bener padahal bukti aja kaga mau liat pinter jatohnya bego,2
pada bilang enji ganteng bebas slingkuh bego kali ganteng pala lu bau menyan gada ganteng ganteng nya banyak gaya kek mantan bini depok nya,2
sebenarnye cocok enji sama att sama sama gateeeel hahah pantesan si tongtong temu dgn enji udh hukum alam klw jodoh cermin diri nah si entong hrsnya bekaca dgn masa lalu biar sadar tp teryata otak 1 m tetep mau tahan jd skrg mlh jadi jadi guatelnye sama aja kek enji hah,4
username oalaahhh makin banyak aja pelakor laki nya jg kegatelan tp nama laki ibarat kucing ksh ikan jaer gratis kga nolak wkwkkwkw,2
begitu laki2 sis lebih suka pecun2 murah prempuan baik2 jilbab ato pintar enji2 kok downgrade sih dangdut naik kelas prempuan jilbab ehh milih sama pecun jelek selera,2
motorninja aj songong mba org yg punya mobil lamborgini aj biasa wae kok,2
goblok gua nonton kali kaget,2
ga usa pake anjing babi kalo gw bls gitu wkwk,2
ini yang kemaren harga karya orang enak bilang jelek banget aduh penganten perempuan nya kenyang yah ampe kembung gitu perut nya pepuralugu,2
awal percaya gimik raffi gigi dn att att serta keluarga hujad dn anak ny hujad makin kesini tonton makin bodohin makin publik tuju yg kasihan penghujad ga apa lah ayu ga di pesbukers biar ngeluarkn album baru single baru para artis hal keluar nengri gimik apa yoo,2
kalo bener gimmick bodoh banget si ayu cuma rating n popularitas berani taruhin harga diri buat nilai buruk mata masyarakat,2
susah otak diemvang mah bikin rusuh lapak orang,2
najiiisss kayak si mba dese ga gitu ajaaa hahahahaha maling teriak maling ngaca buuuuuk,2
username iyak kaa hahahahah geli bgt gasih sama att ih kampung abis,2
joget bikin ngakakkk anjirrrr kampung banget username username,2
bagus la gue arti otak gak kayak lu malu maluin mak lu aja tong akun asli pake tu yg nama bego username,2
yg bego mah elu ibu mana sih yg mau ngasih contoh buruk anak pake mata lo emg di dugem bawa anak bego sih jaman udah texas gue jamin jam anak jga udh lebih texas ga ngerugiin lo yaudah sewot banget,2
si wanita jahiliyah lesbi skrg udh py pacar lg kasi anak kmrn ksh bencana slnya tega misahin anak dr bapak nya ktakutan anak nya masuk islam pdhl bp nya g prnh nuntut anak peluk islam udh ksh nikmat anak 3 org msh aja begajulan,2
username gw tanya emang kador artis beneran komen lo tolol sumpah masa kenal buat nilai artis bukan hahaha semua org indo jg tuju kalo kador bukan artis tp cuma celebgram dr kampung lo tau kan beda artis dg selebgra,2
username hahahaaaa trs gue tanya lo tolol pake nanya kador bencong ngga padahal blm kenal wkwkwkwkw eh semua org jg nilai si kador bencong beneran dr gerak gerik melambay suara ngondek pake baju cewek nyaman mana cowok tu,2
username maklumin shaaay fans gatis keras otak bebel realita apa jg ga bakal terima hal nagita artis uda dr jaman kecil eh bilang numpang tenar rapi mamad pdhl kan yg jadiin si mamad gede y ph n,2
username bee idih najong lu tag2 org nimbrung aja kek mujaer lo ga bakal kenal klo ga bawa2 nama ayu ting ting sm nagita duh bego piara kesi,2
langsung bilang siapa yg maksud klu gin nama munafik,2
jedar emg muka 2 kali depan baik belakang busuk mulut kek banci cucoklah 2 banci tu,2
amit amit deh orang jahat jilat bohong pelakor jijik banget,2
wkwkwkwk allah tuhan ku knp lah org2 munafik ni tp sok suci mulan jamela kan ayu ting2 ngikuti jejak a bukan wkwkwk username,2
dlu si pelakor yg sombong krn brhasil dapetin si botak smpe mnceraikan bunda maya skrg hdp ny mkin anjlok malah bunda maya yg sring jelong2 kluarnegri,2
hahhahaha sungguh allah swt laknat wanita rebut zina suami sah oranglain,2
w lina2726 hemmmm capekmiskin sist skrg blik kere lg jd artis jg g laku dah lah karma tu ada username dr sirik nyinyirin nyonya tuh bantuin jual cireng nya tuh cilok nya tuh untun buat libur monaco jangan bromo trus,2
kepo sm nyonyiah lu jongos username emng tetehlu pas hamil peak udeh dinikahin brojol anak br sirih emng lonteeeee kelas akun jamahliur junjung hehe,4
eh jongos cba gue duluan yg nanya sm lu emng nyonyiah gembar gembor udah nikah ada nyonyiah ngaku udeh nikah dr tetehlu yg lonte perek tiba brojol ngaku nikah siri sm laki nyonyiah hamidun sapeak anak ilegal dibilng fitna keji haha lonte tolak lupa xixix username,4
username sini gua jawab currr bunmai sdh pernah nikah tp sekarang janda janda suami nya rampas mulan jameela jijik banget mulan jameela sblm rmh tangga bunmai hancur sdh berani bilang dan suami sama aduha udh wanita be,2
w lina2726 username lucu aja sist lonte bela2 mati2an guoblok pelihara bayar berapa gt sama muljamban sampe bikin account username mau maia nikah blm nikah apa urus situ lihat nyinyir sirik nya sekarang balik,4
yaela muljem kyak stu bner aja gag inget apa udh ngrusak kbhagian klwrga org bego d prtahanin y gin,2
banyak lakik doyan banci jadi banci kawinin banci jijik,2
username comment yg anda lihat brp banyak jangan jadi guna medsos yg bodoh jangan asal bunyi situ sehat pakai hijab mas nyinyir aja,2
username malu tuh sama kerudung kamu sayang sama ibadah nya sholat aja drpd nyinyirin org dandan udh sok suci mulut nya kaya sampah,2
username di baca arti dr comment udah kerdus bodoh lg bilangin org tua nya besok kalo masak jangan pakai mecin jd udah kerdungab ga sesuai mulut besok makan salmon kalo g mampu besok aku tak deliv rumah,2
maaf muka jelek terus attitude nya buruk spesialis plagiat tau,2
orang otak ga pernah sekolahin resiko udah upload di sosmed pasti bakal dapet bincang netizen public figure kok ga otak,2
artis kampung wkwk,2
iyaaa gue pernah pacar udah nikah malah gak norak eloo gak risih emang jgn asal aplod perhatiin followers lu yg lumayan banyak tar bawa norak,2
y ampun pnyanyi dangdut kurang tenar songong bangt bacot pngn nyari sensasi kmpungan bangt deh amit amit bool ko d instastory,2
waaaaoooo sopan sekali bahasami tunjuk kelas heeeehh yg repot ama hidup lu siapahh elu live nampilin hal2 gak penting yg nggilanikk jijik liat org banyak pantes lah dikomen klo gak mw dikomen videoin pribadi aja nonton sendiri lu ama kluarga lu rmh nambah niy ertong yg gak pny attutude kampung,2
norak sih kayak ga malu kl bilang serah udah simpan foto gak perlu bagi semua orang lah pamer resiko nyinyir orang insecure banget kudu ya pamer2 gitu biar semua orang ngerti kl si mbak udh py pacar yg dipamer2 pantat kampung bgt,4
